count_point_all,count_point_mid,count_point_mid_unique_time
1.0,1.0,1.0
91.0,8.0,4.0
7.0,2.0,1.0
13.0,12.0,3.0
2.0,2.0,1.0
3.0,3.0,1.0
2.0,2.0,2.0
1.0,1.0,1.0
8.0,5.0,3.0
4.0,3.0,3.0
2.0,2.0,1.0
2.0,1.0,1.0
5.0,3.0,2.0
1.0,1.0,1.0
15.0,12.0,5.0
16.0,8.0,4.0
10.0,10.0,8.0
8.0,4.0,1.0
12.0,10.0,1.0
2.0,1.0,1.0
2.0,2.0,2.0
8.0,2.0,1.0
10.0,1.0,1.0
5.0,4.0,1.0
3.0,3.0,2.0
15.0,12.0,5.0
1.0,1.0,1.0
1.0,1.0,1.0
4.0,4.0,1.0
4.0,4.0,4.0
8.0,3.0,2.0
10.0,10.0,2.0
2.0,2.0,1.0
4.0,4.0,2.0
206.0,25.0,12.0
33.0,10.0,7.0
1.0,1.0,1.0
2.0,2.0,1.0
6.0,4.0,2.0
1.0,1.0,1.0
1.0,1.0,1.0
86.0,5.0,2.0
2.0,2.0,2.0
16.0,5.0,3.0
1.0,1.0,1.0
2.0,1.0,1.0
206.0,25.0,12.0
2.0,2.0,1.0
1.0,1.0,1.0
8.0,8.0,2.0
12.0,12.0,2.0
1.0,1.0,1.0
5.0,1.0,1.0
1.0,1.0,1.0
13.0,10.0,6.0
6.0,6.0,3.0
1.0,1.0,1.0
1.0,1.0,1.0
41.0,7.0,3.0
11.0,5.0,3.0
2.0,2.0,1.0
21.0,10.0,3.0
13.0,12.0,5.0
1.0,1.0,1.0
2.0,2.0,2.0
70.0,16.0,8.0
3.0,3.0,1.0
7.0,5.0,2.0
11.0,1.0,1.0
1.0,1.0,1.0
4.0,4.0,2.0
37.0,3.0,2.0
7.0,2.0,1.0
206.0,25.0,12.0
2.0,2.0,1.0
6.0,2.0,1.0
6.0,6.0,1.0
10.0,5.0,2.0
12.0,10.0,1.0
8.0,3.0,2.0
1.0,1.0,1.0
2.0,2.0,1.0
8.0,2.0,1.0
1.0,1.0,1.0
13.0,13.0,8.0
5.0,1.0,1.0
10.0,10.0,8.0
1.0,1.0,1.0
2.0,2.0,1.0
1.0,1.0,1.0
8.0,6.0,2.0
3.0,3.0,1.0
2.0,2.0,1.0
9.0,8.0,2.0
10.0,10.0,8.0
13.0,12.0,3.0
28.0,8.0,2.0
3.0,3.0,2.0
2.0,1.0,1.0
3.0,3.0,1.0
206.0,25.0,12.0
4.0,4.0,1.0
33.0,10.0,7.0
206.0,25.0,12.0
2.0,2.0,1.0
6.0,2.0,2.0
6.0,2.0,1.0
4.0,4.0,3.0
1.0,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
2.0,2.0,2.0
5.0,3.0,3.0
34.0,3.0,2.0
41.0,1.0,1.0
16.0,15.0,5.0
7.0,1.0,1.0
38.0,2.0,1.0
4.0,2.0,1.0
4.0,3.0,3.0
1.0,1.0,1.0
16.0,6.0,2.0
10.0,5.0,1.0
1.0,1.0,1.0
6.0,6.0,1.0
5.0,5.0,2.0
13.0,12.0,5.0
1.0,1.0,1.0
12.0,2.0,2.0
6.0,1.0,1.0
1.0,1.0,1.0
5.0,5.0,2.0
8.0,7.0,3.0
30.0,4.0,2.0
2.0,2.0,1.0
4.0,2.0,2.0
5.0,4.0,2.0
2.0,1.0,1.0
1.0,1.0,1.0
2.0,2.0,2.0
2.0,1.0,1.0
1.0,1.0,1.0
12.0,4.0,2.0
3.0,3.0,2.0
3.0,3.0,1.0
1.0,1.0,1.0
13.0,12.0,6.0
28.0,11.0,5.0
6.0,6.0,2.0
2.0,2.0,2.0
16.0,8.0,4.0
30.0,4.0,2.0
7.0,5.0,2.0
21.0,7.0,5.0
13.0,1.0,1.0
2.0,2.0,1.0
5.0,4.0,2.0
12.0,7.0,4.0
28.0,8.0,2.0
13.0,5.0,2.0
28.0,8.0,2.0
2.0,2.0,2.0
3.0,1.0,1.0
1.0,1.0,1.0
70.0,16.0,8.0
8.0,6.0,3.0
1.0,1.0,1.0
1.0,1.0,1.0
13.0,6.0,1.0
1.0,1.0,1.0
8.0,3.0,2.0
2.0,2.0,2.0
7.0,1.0,1.0
3.0,2.0,1.0
1.0,1.0,1.0
3.0,2.0,1.0
3.0,1.0,1.0
11.0,1.0,1.0
3.0,3.0,1.0
19.0,5.0,1.0
2.0,2.0,1.0
1.0,1.0,1.0
15.0,12.0,5.0
13.0,12.0,3.0
7.0,5.0,2.0
2.0,2.0,2.0
6.0,6.0,2.0
19.0,5.0,1.0
22.0,1.0,1.0
3.0,2.0,1.0
2.0,2.0,1.0
10.0,10.0,2.0
1.0,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
70.0,16.0,8.0
33.0,10.0,7.0
22.0,4.0,3.0
3.0,1.0,1.0
2.0,2.0,1.0
2.0,2.0,2.0
8.0,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
2.0,2.0,1.0
9.0,3.0,1.0
2.0,2.0,1.0
9.0,3.0,1.0
118.0,17.0,9.0
4.0,3.0,2.0
1.0,1.0,1.0
6.0,6.0,1.0
1.0,1.0,1.0
4.0,4.0,2.0
1.0,1.0,1.0
12.0,9.0,3.0
5.0,3.0,1.0
19.0,14.0,8.0
2.0,2.0,1.0
1.0,1.0,1.0
34.0,3.0,2.0
6.0,6.0,3.0
9.0,8.0,3.0
1.0,1.0,1.0
2.0,2.0,1.0
1.0,1.0,1.0
2.0,2.0,1.0
12.0,7.0,4.0
5.0,1.0,1.0
4.0,3.0,2.0
1.0,1.0,1.0
2.0,2.0,1.0
2.0,1.0,1.0
91.0,8.0,4.0
5.0,3.0,3.0
4.0,4.0,1.0
1.0,1.0,1.0
4.0,4.0,2.0
2.0,2.0,1.0
2.0,1.0,1.0
2.0,2.0,2.0
16.0,15.0,5.0
12.0,10.0,1.0
2.0,1.0,1.0
7.0,2.0,1.0
8.0,3.0,2.0
7.0,5.0,2.0
5.0,5.0,2.0
1.0,1.0,1.0
18.0,15.0,6.0
3.0,2.0,2.0
3.0,3.0,1.0
3.0,3.0,2.0
2.0,2.0,1.0
70.0,16.0,8.0
5.0,4.0,1.0
2.0,2.0,1.0
6.0,2.0,1.0
3.0,3.0,2.0
4.0,1.0,1.0
10.0,10.0,8.0
19.0,14.0,8.0
5.0,2.0,2.0
13.0,12.0,3.0
12.0,7.0,4.0
11.0,3.0,1.0
2.0,2.0,2.0
3.0,2.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
9.0,4.0,2.0
4.0,4.0,2.0
12.0,12.0,2.0
4.0,4.0,3.0
3.0,2.0,2.0
10.0,10.0,2.0
2.0,2.0,1.0
13.0,1.0,1.0
13.0,13.0,8.0
12.0,7.0,6.0
14.0,1.0,1.0
1.0,1.0,1.0
5.0,4.0,1.0
2.0,1.0,1.0
4.0,4.0,2.0
12.0,2.0,2.0
1.0,1.0,1.0
6.0,5.0,2.0
16.0,8.0,4.0
3.0,3.0,2.0
8.0,1.0,1.0
10.0,10.0,2.0
8.0,6.0,2.0
11.0,5.0,2.0
11.0,3.0,3.0
37.0,3.0,2.0
16.0,8.0,4.0
4.0,1.0,1.0
28.0,11.0,5.0
4.0,2.0,2.0
20.0,2.0,2.0
3.0,2.0,1.0
3.0,1.0,1.0
4.0,3.0,3.0
4.0,4.0,2.0
2.0,2.0,1.0
4.0,2.0,2.0
3.0,2.0,1.0
2.0,2.0,1.0
2.0,2.0,1.0
8.0,6.0,3.0
2.0,2.0,1.0
5.0,4.0,4.0
1.0,1.0,1.0
2.0,2.0,1.0
7.0,5.0,2.0
1.0,1.0,1.0
14.0,8.0,5.0
4.0,1.0,1.0
6.0,2.0,2.0
5.0,5.0,2.0
2.0,2.0,2.0
2.0,2.0,2.0
4.0,3.0,3.0
2.0,1.0,1.0
2.0,1.0,1.0
2.0,2.0,2.0
8.0,8.0,2.0
6.0,4.0,3.0
10.0,10.0,2.0
6.0,6.0,2.0
13.0,12.0,3.0
28.0,11.0,5.0
5.0,2.0,1.0
1.0,1.0,1.0
2.0,2.0,1.0
1.0,1.0,1.0
6.0,6.0,3.0
1.0,1.0,1.0
10.0,5.0,2.0
7.0,5.0,2.0
1.0,1.0,1.0
4.0,4.0,2.0
7.0,3.0,3.0
2.0,2.0,1.0
73.0,2.0,2.0
7.0,3.0,2.0
3.0,3.0,1.0
3.0,3.0,1.0
19.0,14.0,8.0
1.0,1.0,1.0
2.0,2.0,1.0
4.0,2.0,1.0
13.0,12.0,5.0
21.0,10.0,3.0
13.0,10.0,6.0
4.0,2.0,2.0
21.0,10.0,3.0
8.0,5.0,3.0
6.0,2.0,1.0
2.0,2.0,1.0
26.0,3.0,1.0
2.0,1.0,1.0
1.0,1.0,1.0
6.0,6.0,2.0
2.0,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
6.0,3.0,2.0
15.0,12.0,5.0
45.0,12.0,3.0
13.0,13.0,8.0
14.0,8.0,5.0
5.0,1.0,1.0
1.0,1.0,1.0
2.0,2.0,1.0
1.0,1.0,1.0
2.0,2.0,1.0
12.0,10.0,4.0
4.0,4.0,2.0
5.0,5.0,2.0
2.0,2.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
13.0,9.0,3.0
8.0,6.0,2.0
1.0,1.0,1.0
1.0,1.0,1.0
2.0,2.0,1.0
29.0,1.0,1.0
60.0,4.0,3.0
8.0,3.0,1.0
5.0,3.0,1.0
12.0,7.0,6.0
13.0,12.0,6.0
26.0,3.0,2.0
12.0,10.0,4.0
12.0,7.0,6.0
2.0,2.0,1.0
2.0,2.0,1.0
2.0,2.0,1.0
1.0,1.0,1.0
4.0,4.0,2.0
6.0,4.0,2.0
16.0,8.0,4.0
1.0,1.0,1.0
9.0,4.0,2.0
1.0,1.0,1.0
2.0,2.0,1.0
3.0,3.0,3.0
12.0,10.0,1.0
2.0,2.0,2.0
1.0,1.0,1.0
4.0,4.0,2.0
2.0,2.0,1.0
1.0,1.0,1.0
4.0,3.0,2.0
4.0,4.0,2.0
1.0,1.0,1.0
8.0,2.0,1.0
2.0,2.0,2.0
6.0,2.0,1.0
55.0,3.0,2.0
2.0,2.0,1.0
9.0,1.0,1.0
12.0,7.0,4.0
4.0,1.0,1.0
1.0,1.0,1.0
2.0,2.0,1.0
8.0,2.0,1.0
16.0,15.0,5.0
1.0,1.0,1.0
5.0,1.0,1.0
4.0,1.0,1.0
118.0,17.0,9.0
1.0,1.0,1.0
15.0,4.0,2.0
3.0,3.0,2.0
70.0,16.0,8.0
8.0,4.0,2.0
12.0,9.0,3.0
1.0,1.0,1.0
2.0,2.0,1.0
18.0,2.0,2.0
2.0,2.0,1.0
2.0,2.0,2.0
2.0,2.0,1.0
7.0,3.0,2.0
5.0,2.0,1.0
4.0,4.0,2.0
2.0,2.0,1.0
1.0,1.0,1.0
72.0,1.0,1.0
5.0,5.0,2.0
14.0,8.0,5.0
2.0,2.0,1.0
7.0,3.0,1.0
26.0,3.0,1.0
12.0,7.0,4.0
2.0,2.0,1.0
13.0,5.0,2.0
2.0,2.0,1.0
9.0,1.0,1.0
8.0,5.0,3.0
13.0,13.0,8.0
2.0,2.0,1.0
2.0,2.0,1.0
6.0,2.0,1.0
12.0,2.0,2.0
1.0,1.0,1.0
3.0,2.0,1.0
19.0,14.0,8.0
2.0,2.0,2.0
2.0,2.0,1.0
45.0,12.0,3.0
5.0,2.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
7.0,3.0,1.0
3.0,3.0,1.0
9.0,8.0,3.0
3.0,3.0,2.0
16.0,8.0,4.0
3.0,1.0,1.0
2.0,2.0,1.0
8.0,1.0,1.0
6.0,3.0,2.0
2.0,2.0,1.0
3.0,3.0,1.0
3.0,3.0,2.0
10.0,10.0,8.0
4.0,4.0,1.0
11.0,3.0,3.0
23.0,2.0,2.0
4.0,3.0,1.0
2.0,2.0,2.0
2.0,2.0,1.0
1.0,1.0,1.0
2.0,1.0,1.0
2.0,2.0,2.0
11.0,3.0,1.0
9.0,8.0,2.0
206.0,25.0,12.0
1.0,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
11.0,10.0,3.0
4.0,4.0,1.0
13.0,12.0,5.0
5.0,5.0,2.0
6.0,6.0,1.0
5.0,3.0,2.0
1.0,1.0,1.0
1.0,1.0,1.0
13.0,12.0,5.0
118.0,17.0,9.0
13.0,12.0,3.0
4.0,4.0,1.0
21.0,5.0,2.0
2.0,1.0,1.0
45.0,12.0,3.0
8.0,7.0,3.0
4.0,4.0,2.0
3.0,3.0,2.0
3.0,2.0,1.0
8.0,3.0,2.0
1.0,1.0,1.0
4.0,2.0,1.0
2.0,2.0,1.0
108.0,5.0,2.0
41.0,7.0,3.0
10.0,5.0,1.0
13.0,6.0,1.0
1.0,1.0,1.0
15.0,12.0,5.0
6.0,4.0,3.0
8.0,7.0,3.0
16.0,15.0,5.0
1.0,1.0,1.0
1.0,1.0,1.0
5.0,4.0,2.0
118.0,17.0,9.0
1.0,1.0,1.0
9.0,1.0,1.0
1.0,1.0,1.0
2.0,2.0,1.0
24.0,4.0,2.0
17.0,6.0,2.0
30.0,4.0,2.0
6.0,6.0,1.0
12.0,4.0,2.0
6.0,4.0,1.0
30.0,4.0,2.0
3.0,3.0,1.0
4.0,3.0,2.0
1.0,1.0,1.0
41.0,7.0,3.0
1.0,1.0,1.0
2.0,2.0,1.0
1.0,1.0,1.0
9.0,4.0,3.0
18.0,15.0,6.0
9.0,4.0,3.0
4.0,1.0,1.0
18.0,15.0,6.0
9.0,2.0,1.0
3.0,3.0,2.0
15.0,12.0,5.0
21.0,3.0,2.0
2.0,1.0,1.0
3.0,3.0,3.0
12.0,4.0,2.0
2.0,2.0,2.0
3.0,3.0,1.0
1.0,1.0,1.0
2.0,2.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
7.0,1.0,1.0
24.0,2.0,1.0
6.0,6.0,2.0
33.0,10.0,7.0
3.0,3.0,1.0
16.0,15.0,5.0
2.0,2.0,1.0
1.0,1.0,1.0
12.0,7.0,6.0
10.0,1.0,1.0
1.0,1.0,1.0
5.0,1.0,1.0
2.0,2.0,1.0
2.0,1.0,1.0
13.0,2.0,2.0
6.0,2.0,1.0
7.0,4.0,1.0
2.0,2.0,1.0
108.0,5.0,2.0
2.0,2.0,1.0
12.0,2.0,2.0
8.0,4.0,1.0
4.0,4.0,2.0
60.0,4.0,3.0
2.0,2.0,2.0
2.0,2.0,1.0
8.0,3.0,2.0
2.0,2.0,1.0
1.0,1.0,1.0
3.0,2.0,1.0
5.0,4.0,2.0
18.0,15.0,6.0
1.0,1.0,1.0
1.0,1.0,1.0
4.0,2.0,1.0
1.0,1.0,1.0
18.0,15.0,6.0
9.0,8.0,2.0
1.0,1.0,1.0
15.0,3.0,2.0
1.0,1.0,1.0
1.0,1.0,1.0
3.0,2.0,1.0
9.0,1.0,1.0
13.0,2.0,2.0
8.0,1.0,1.0
12.0,10.0,1.0
22.0,4.0,3.0
4.0,4.0,1.0
11.0,10.0,3.0
9.0,8.0,2.0
7.0,4.0,1.0
12.0,10.0,4.0
11.0,10.0,3.0
21.0,10.0,3.0
26.0,4.0,3.0
12.0,2.0,2.0
2.0,2.0,1.0
20.0,3.0,2.0
4.0,4.0,3.0
2.0,2.0,2.0
4.0,4.0,2.0
1.0,1.0,1.0
2.0,1.0,1.0
206.0,25.0,12.0
1.0,1.0,1.0
6.0,2.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
3.0,3.0,1.0
4.0,2.0,2.0
9.0,2.0,1.0
1.0,1.0,1.0
8.0,6.0,3.0
6.0,6.0,2.0
34.0,3.0,2.0
91.0,8.0,4.0
7.0,2.0,2.0
8.0,6.0,3.0
3.0,3.0,2.0
2.0,1.0,1.0
15.0,2.0,1.0
1.0,1.0,1.0
4.0,1.0,1.0
19.0,14.0,8.0
7.0,3.0,1.0
13.0,6.0,1.0
41.0,7.0,3.0
13.0,12.0,3.0
3.0,1.0,1.0
4.0,4.0,4.0
8.0,1.0,1.0
13.0,9.0,3.0
2.0,2.0,1.0
3.0,1.0,1.0
16.0,15.0,5.0
15.0,12.0,5.0
7.0,2.0,2.0
206.0,25.0,12.0
118.0,17.0,9.0
17.0,6.0,2.0
13.0,5.0,2.0
5.0,4.0,1.0
5.0,3.0,2.0
12.0,10.0,1.0
1.0,1.0,1.0
9.0,8.0,3.0
2.0,1.0,1.0
3.0,3.0,1.0
11.0,10.0,3.0
2.0,2.0,2.0
6.0,6.0,2.0
5.0,5.0,2.0
12.0,7.0,4.0
6.0,4.0,3.0
3.0,3.0,1.0
3.0,1.0,1.0
6.0,6.0,1.0
16.0,15.0,5.0
21.0,10.0,3.0
11.0,5.0,3.0
1.0,1.0,1.0
2.0,2.0,1.0
4.0,3.0,3.0
2.0,2.0,1.0
1.0,1.0,1.0
6.0,5.0,2.0
7.0,3.0,2.0
1.0,1.0,1.0
7.0,3.0,1.0
8.0,5.0,3.0
1.0,1.0,1.0
1.0,1.0,1.0
12.0,1.0,1.0
6.0,1.0,1.0
3.0,2.0,1.0
3.0,3.0,1.0
9.0,3.0,2.0
4.0,4.0,1.0
28.0,11.0,5.0
15.0,4.0,2.0
2.0,2.0,1.0
2.0,2.0,1.0
1.0,1.0,1.0
4.0,4.0,1.0
2.0,2.0,2.0
5.0,5.0,2.0
6.0,6.0,3.0
10.0,2.0,2.0
3.0,3.0,1.0
1.0,1.0,1.0
2.0,2.0,1.0
5.0,4.0,3.0
5.0,5.0,2.0
1.0,1.0,1.0
5.0,2.0,1.0
9.0,8.0,3.0
5.0,3.0,3.0
3.0,2.0,1.0
2.0,2.0,1.0
2.0,2.0,1.0
3.0,3.0,1.0
1.0,1.0,1.0
4.0,4.0,2.0
12.0,1.0,1.0
8.0,6.0,2.0
13.0,9.0,3.0
6.0,6.0,2.0
28.0,2.0,1.0
2.0,2.0,2.0
3.0,2.0,2.0
6.0,6.0,1.0
5.0,1.0,1.0
5.0,5.0,2.0
3.0,1.0,1.0
2.0,2.0,2.0
2.0,2.0,1.0
1.0,1.0,1.0
2.0,2.0,1.0
16.0,15.0,5.0
1.0,1.0,1.0
1.0,1.0,1.0
5.0,4.0,3.0
11.0,10.0,3.0
2.0,2.0,2.0
1.0,1.0,1.0
4.0,4.0,2.0
1.0,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
2.0,2.0,2.0
1.0,1.0,1.0
28.0,3.0,2.0
19.0,14.0,8.0
2.0,2.0,2.0
4.0,3.0,3.0
2.0,2.0,1.0
206.0,25.0,12.0
8.0,6.0,3.0
5.0,3.0,2.0
6.0,1.0,1.0
1.0,1.0,1.0
3.0,2.0,1.0
10.0,10.0,8.0
2.0,2.0,1.0
16.0,15.0,5.0
7.0,5.0,2.0
12.0,9.0,3.0
12.0,9.0,3.0
2.0,2.0,2.0
3.0,3.0,1.0
2.0,2.0,1.0
2.0,1.0,1.0
8.0,6.0,2.0
2.0,2.0,1.0
2.0,2.0,1.0
118.0,17.0,9.0
7.0,5.0,2.0
2.0,2.0,2.0
1.0,1.0,1.0
1.0,1.0,1.0
3.0,3.0,1.0
3.0,1.0,1.0
15.0,4.0,2.0
7.0,5.0,2.0
1.0,1.0,1.0
16.0,3.0,3.0
206.0,25.0,12.0
2.0,2.0,1.0
4.0,4.0,2.0
15.0,12.0,5.0
1.0,1.0,1.0
3.0,2.0,1.0
206.0,25.0,12.0
2.0,2.0,1.0
1.0,1.0,1.0
2.0,2.0,2.0
13.0,12.0,5.0
12.0,7.0,4.0
8.0,1.0,1.0
6.0,5.0,3.0
2.0,2.0,1.0
7.0,2.0,1.0
1.0,1.0,1.0
4.0,1.0,1.0
70.0,16.0,8.0
1.0,1.0,1.0
5.0,5.0,2.0
13.0,10.0,6.0
118.0,17.0,9.0
1.0,1.0,1.0
1.0,1.0,1.0
4.0,4.0,2.0
1.0,1.0,1.0
6.0,6.0,1.0
2.0,1.0,1.0
28.0,11.0,5.0
5.0,4.0,3.0
4.0,3.0,2.0
2.0,1.0,1.0
10.0,1.0,1.0
6.0,4.0,3.0
12.0,1.0,1.0
3.0,1.0,1.0
1.0,1.0,1.0
5.0,1.0,1.0
1.0,1.0,1.0
12.0,7.0,4.0
6.0,2.0,2.0
5.0,3.0,3.0
2.0,2.0,2.0
15.0,3.0,2.0
33.0,10.0,7.0
11.0,8.0,5.0
2.0,2.0,1.0
25.0,3.0,1.0
2.0,2.0,1.0
5.0,3.0,2.0
24.0,4.0,2.0
4.0,4.0,2.0
1.0,1.0,1.0
1.0,1.0,1.0
21.0,10.0,3.0
2.0,1.0,1.0
3.0,3.0,1.0
9.0,3.0,1.0
9.0,1.0,1.0
7.0,3.0,3.0
12.0,1.0,1.0
1.0,1.0,1.0
13.0,1.0,1.0
12.0,7.0,4.0
6.0,1.0,1.0
10.0,10.0,8.0
1.0,1.0,1.0
4.0,1.0,1.0
11.0,10.0,3.0
2.0,2.0,1.0
8.0,3.0,2.0
2.0,1.0,1.0
8.0,6.0,3.0
5.0,3.0,2.0
12.0,10.0,4.0
2.0,2.0,1.0
2.0,2.0,1.0
1.0,1.0,1.0
2.0,2.0,2.0
118.0,17.0,9.0
1.0,1.0,1.0
73.0,2.0,2.0
1.0,1.0,1.0
7.0,4.0,1.0
1.0,1.0,1.0
8.0,3.0,2.0
7.0,2.0,1.0
85.0,2.0,1.0
3.0,3.0,2.0
11.0,5.0,2.0
2.0,1.0,1.0
15.0,12.0,5.0
8.0,1.0,1.0
3.0,1.0,1.0
1.0,1.0,1.0
10.0,10.0,2.0
11.0,3.0,3.0
3.0,2.0,1.0
2.0,2.0,1.0
18.0,15.0,6.0
12.0,6.0,1.0
206.0,25.0,12.0
8.0,3.0,1.0
1.0,1.0,1.0
25.0,3.0,1.0
16.0,8.0,4.0
5.0,2.0,2.0
4.0,1.0,1.0
5.0,5.0,2.0
1.0,1.0,1.0
1.0,1.0,1.0
21.0,7.0,5.0
21.0,3.0,2.0
1.0,1.0,1.0
12.0,3.0,1.0
5.0,5.0,2.0
1.0,1.0,1.0
6.0,6.0,2.0
12.0,4.0,3.0
2.0,1.0,1.0
3.0,3.0,1.0
12.0,7.0,4.0
11.0,2.0,1.0
70.0,16.0,8.0
12.0,9.0,3.0
1.0,1.0,1.0
1.0,1.0,1.0
206.0,25.0,12.0
1.0,1.0,1.0
7.0,3.0,3.0
2.0,2.0,1.0
118.0,17.0,9.0
2.0,2.0,1.0
4.0,4.0,1.0
1.0,1.0,1.0
2.0,1.0,1.0
3.0,3.0,1.0
16.0,3.0,3.0
1.0,1.0,1.0
1.0,1.0,1.0
2.0,2.0,2.0
8.0,4.0,2.0
3.0,3.0,1.0
4.0,3.0,2.0
6.0,6.0,3.0
5.0,4.0,1.0
2.0,2.0,2.0
3.0,2.0,2.0
2.0,1.0,1.0
1.0,1.0,1.0
12.0,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
4.0,1.0,1.0
3.0,2.0,2.0
3.0,2.0,2.0
11.0,2.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
4.0,1.0,1.0
28.0,1.0,1.0
41.0,2.0,1.0
6.0,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
41.0,2.0,1.0
1.0,1.0,1.0
11.0,2.0,1.0
2.0,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
10.0,6.0,2.0
1.0,1.0,1.0
3.0,2.0,2.0
3.0,2.0,2.0
10.0,6.0,2.0
2.0,1.0,1.0
10.0,6.0,2.0
1.0,1.0,1.0
10.0,6.0,2.0
10.0,6.0,2.0
10.0,6.0,2.0
6.0,5.0,4.0
6.0,5.0,4.0
1.0,1.0,1.0
1.0,1.0,1.0
6.0,5.0,4.0
3.0,1.0,1.0
4.0,4.0,2.0
1.0,1.0,1.0
4.0,4.0,2.0
4.0,4.0,2.0
6.0,5.0,4.0
6.0,5.0,4.0
4.0,4.0,2.0
14.0,6.0,3.0
14.0,6.0,3.0
14.0,6.0,3.0
14.0,6.0,3.0
14.0,6.0,3.0
14.0,6.0,3.0
1.0,1.0,1.0
11.0,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
4.0,1.0,1.0
1.0,1.0,1.0
6.0,3.0,2.0
6.0,3.0,2.0
6.0,3.0,2.0
9.0,1.0,1.0
3.0,1.0,1.0
4.0,2.0,1.0
132.0,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
12.0,1.0,1.0
4.0,2.0,1.0
1.0,1.0,1.0
2.0,1.0,1.0
4.0,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
9.0,2.0,2.0
1.0,1.0,1.0
9.0,2.0,2.0
6.0,1.0,1.0
1.0,1.0,1.0
16.0,1.0,1.0
12.0,2.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
12.0,2.0,1.0
7.0,1.0,1.0
6.0,2.0,2.0
6.0,2.0,2.0
1.0,1.0,1.0
2.0,2.0,1.0
2.0,2.0,1.0
7.0,1.0,1.0
1.0,1.0,1.0
7.0,7.0,5.0
2.0,2.0,2.0
3.0,3.0,3.0
6.0,6.0,3.0
6.0,6.0,3.0
2.0,2.0,2.0
2.0,2.0,2.0
7.0,7.0,5.0
4.0,2.0,1.0
6.0,6.0,3.0
3.0,3.0,3.0
6.0,6.0,3.0
2.0,2.0,2.0
2.0,2.0,2.0
7.0,7.0,5.0
6.0,6.0,3.0
6.0,6.0,3.0
2.0,2.0,2.0
1.0,1.0,1.0
6.0,6.0,3.0
6.0,6.0,3.0
7.0,7.0,5.0
6.0,6.0,3.0
7.0,7.0,5.0
7.0,7.0,5.0
2.0,2.0,2.0
6.0,6.0,3.0
2.0,2.0,2.0
1.0,1.0,1.0
4.0,2.0,1.0
7.0,7.0,5.0
2.0,2.0,2.0
3.0,3.0,3.0
6.0,6.0,3.0
6.0,6.0,3.0
2.0,2.0,2.0
3.0,1.0,1.0
2.0,2.0,1.0
6.0,2.0,1.0
2.0,2.0,1.0
6.0,2.0,1.0
1.0,1.0,1.0
3.0,1.0,1.0
4.0,2.0,1.0
4.0,1.0,1.0
4.0,2.0,1.0
1.0,1.0,1.0
5.0,2.0,2.0
7.0,1.0,1.0
4.0,2.0,1.0
83.0,1.0,1.0
4.0,2.0,1.0
2.0,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
23.0,1.0,1.0
4.0,2.0,1.0
4.0,2.0,1.0
6.0,1.0,1.0
5.0,2.0,2.0
10.0,6.0,4.0
3.0,1.0,1.0
10.0,6.0,4.0
1.0,1.0,1.0
1.0,1.0,1.0
10.0,6.0,4.0
1.0,1.0,1.0
10.0,6.0,4.0
10.0,6.0,4.0
10.0,6.0,4.0
2.0,1.0,1.0
1.0,1.0,1.0
4.0,1.0,1.0
1.0,1.0,1.0
8.0,2.0,2.0
1.0,1.0,1.0
8.0,2.0,2.0
1.0,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
18.0,1.0,1.0
2.0,1.0,1.0
1.0,1.0,1.0
51.0,2.0,1.0
8.0,1.0,1.0
51.0,2.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
11.0,3.0,1.0
11.0,3.0,1.0
11.0,3.0,1.0
1.0,1.0,1.0
7.0,4.0,2.0
7.0,4.0,2.0
7.0,4.0,2.0
1.0,1.0,1.0
3.0,1.0,1.0
69.0,1.0,1.0
7.0,4.0,2.0
1.0,1.0,1.0
2.0,2.0,2.0
13.0,4.0,3.0
6.0,2.0,1.0
2.0,2.0,1.0
13.0,4.0,2.0
6.0,2.0,1.0
2.0,2.0,1.0
9.0,1.0,1.0
3.0,2.0,1.0
